# gauge_id= 3 location=( -0.9439000000E+02  0.2949000000E+02 ) num_var=  7
# Stationary gauge
# level, time, q[  1  2  3], eta, aux[  5  6  7]
# file format ascii, time series follow in this file
   01 -0.2530381E+06  0.5676111E+01 -0.2448570E-03 -0.4405818E-02 -0.1109980E-03 -0.5460074E-06 -0.6706836E-06  0.1013000E+06
   01 -0.2527300E+06  0.5676055E+01 -0.3548827E-03 -0.6114906E-02 -0.1674968E-03 -0.5883171E-06 -0.7230362E-06  0.1013000E+06
   01 -0.2524219E+06  0.5675979E+01 -0.4818832E-03 -0.7871543E-02 -0.2428176E-03 -0.6338814E-06 -0.7794445E-06  0.1013000E+06
   01 -0.2521138E+06  0.5675830E+01 -0.5759669E-03 -0.1046900E-01 -0.3916546E-03 -0.6829488E-06 -0.8402201E-06  0.1013000E+06
   01 -0.2518057E+06  0.5675609E+01 -0.6425617E-03 -0.1375621E-01 -0.6133824E-03 -0.7357862E-06 -0.9056982E-06  0.1013000E+06
   01 -0.2514976E+06  0.5675005E+01 -0.7780045E-03 -0.2219050E-01 -0.1217233E-02 -0.7926810E-06 -0.9762395E-06  0.1013000E+06
   01 -0.2511895E+06  0.5673918E+01 -0.1108659E-02 -0.3664230E-01 -0.2304456E-02 -0.8539419E-06 -0.1052232E-05  0.1013000E+06
   01 -0.2508814E+06  0.5672304E+01 -0.1795202E-02 -0.5725379E-01 -0.3917665E-02 -0.9199012E-06 -0.1134093E-05  0.1013000E+06
   01 -0.2505733E+06  0.5670680E+01 -0.2870511E-02 -0.7590302E-01 -0.5541737E-02 -0.9909159E-06 -0.1222273E-05  0.1013000E+06
   01 -0.2502652E+06  0.5669062E+01 -0.4276151E-02 -0.9251079E-01 -0.7160234E-02 -0.1067370E-05 -0.1317253E-05  0.1013000E+06
   01 -0.2499571E+06  0.5667468E+01 -0.5954968E-02 -0.1069129E+00 -0.8754294E-02 -0.1149677E-05 -0.1419554E-05  0.1013000E+06
   01 -0.2496490E+06  0.5665933E+01 -0.7850217E-02 -0.1188870E+00 -0.1028852E-01 -0.1238280E-05 -0.1529735E-05  0.1013000E+06
   01 -0.2493409E+06  0.5664491E+01 -0.9905308E-02 -0.1282696E+00 -0.1173123E-01 -0.1333657E-05 -0.1648397E-05  0.1013000E+06
   01 -0.2490328E+06  0.5663159E+01 -0.1207600E-01 -0.1350692E+00 -0.1306337E-01 -0.1436321E-05 -0.1776187E-05  0.1013000E+06
   01 -0.2487247E+06  0.5661946E+01 -0.1431406E-01 -0.1394304E+00 -0.1427571E-01 -0.1546823E-05 -0.1913800E-05  0.1013000E+06
   01 -0.2484167E+06  0.5660866E+01 -0.1657707E-01 -0.1416966E+00 -0.1535623E-01 -0.1665756E-05 -0.2061984E-05  0.1013000E+06
   01 -0.2481086E+06  0.5659925E+01 -0.1882822E-01 -0.1422717E+00 -0.1629704E-01 -0.1793756E-05 -0.2221543E-05  0.1013000E+06
   01 -0.2478005E+06  0.5659118E+01 -0.2103337E-01 -0.1413706E+00 -0.1710434E-01 -0.1931510E-05 -0.2393342E-05  0.1013000E+06
   01 -0.2474924E+06  0.5658437E+01 -0.2317055E-01 -0.1392773E+00 -0.1778513E-01 -0.2079751E-05 -0.2578309E-05  0.1013000E+06
   01 -0.2471843E+06  0.5657864E+01 -0.2520563E-01 -0.1362802E+00 -0.1835822E-01 -0.2239272E-05 -0.2777444E-05  0.1013000E+06
   01 -0.2468762E+06  0.5657381E+01 -0.2713456E-01 -0.1325592E+00 -0.1884125E-01 -0.2410921E-05 -0.2991821E-05  0.1013000E+06
   01 -0.2465681E+06  0.5656979E+01 -0.2896048E-01 -0.1282617E+00 -0.1924261E-01 -0.2595611E-05 -0.3222594E-05  0.1013000E+06
   01 -0.2462600E+06  0.5656652E+01 -0.3067558E-01 -0.1235001E+00 -0.1957041E-01 -0.2794322E-05 -0.3471004E-05  0.1013000E+06
   01 -0.2459519E+06  0.5656390E+01 -0.3227754E-01 -0.1187239E+00 -0.1983217E-01 -0.3008108E-05 -0.3738385E-05  0.1013000E+06
   01 -0.2456438E+06  0.5656175E+01 -0.3377112E-01 -0.1141833E+00 -0.2004656E-01 -0.3238100E-05 -0.4026169E-05  0.1013000E+06
   01 -0.2453357E+06  0.5655995E+01 -0.3516037E-01 -0.1096845E+00 -0.2022666E-01 -0.3485513E-05 -0.4335897E-05  0.1013000E+06
   01 -0.2450276E+06  0.5655843E+01 -0.3645406E-01 -0.1051842E+00 -0.2037863E-01 -0.3751653E-05 -0.4669223E-05  0.1013000E+06
   01 -0.2447195E+06  0.5655717E+01 -0.3764753E-01 -0.1007085E+00 -0.2050530E-01 -0.4037921E-05 -0.5027924E-05  0.1013000E+06
   01 -0.2444114E+06  0.5655612E+01 -0.3873251E-01 -0.9627215E-01 -0.2060958E-01 -0.4345821E-05 -0.5413910E-05  0.1013000E+06
   01 -0.2441033E+06  0.5655530E+01 -0.3971075E-01 -0.9187220E-01 -0.2069178E-01 -0.4676970E-05 -0.5829232E-05  0.1013000E+06
   01 -0.2437952E+06  0.5655469E+01 -0.4058773E-01 -0.8750651E-01 -0.2075270E-01 -0.5033104E-05 -0.6276094E-05  0.1013000E+06
   01 -0.2434871E+06  0.5655429E+01 -0.4136738E-01 -0.8318865E-01 -0.2079338E-01 -0.5416084E-05 -0.6756862E-05  0.1013000E+06
   01 -0.2431790E+06  0.5655446E+01 -0.4204321E-01 -0.7835647E-01 -0.2077580E-01 -0.5827911E-05 -0.7274078E-05  0.1013000E+06
   01 -0.2428709E+06  0.5655581E+01 -0.4259779E-01 -0.7218897E-01 -0.2064151E-01 -0.6270730E-05 -0.7830471E-05  0.1013000E+06
   01 -0.2425628E+06  0.5655824E+01 -0.4303985E-01 -0.6494451E-01 -0.2039804E-01 -0.6686763E-05 -0.8353874E-05  0.1013000E+06
   01 -0.2422547E+06  0.5656154E+01 -0.4334881E-01 -0.5701485E-01 -0.2006851E-01 -0.7120531E-05 -0.8899910E-05  0.1013000E+06
   01 -0.2419467E+06  0.5656553E+01 -0.4351058E-01 -0.4865545E-01 -0.1966854E-01 -0.7581738E-05 -0.9480746E-05  0.1013000E+06
   01 -0.2416386E+06  0.5657013E+01 -0.4351588E-01 -0.4004075E-01 -0.1920948E-01 -0.8072066E-05 -0.1009853E-04  0.1013000E+06
   01 -0.2413305E+06  0.5657576E+01 -0.4335113E-01 -0.3049839E-01 -0.1864553E-01 -0.8593293E-05 -0.1075554E-04  0.1013000E+06
   01 -0.2410224E+06  0.5658222E+01 -0.4299618E-01 -0.2040952E-01 -0.1800012E-01 -0.8921833E-05 -0.1116854E-04  0.1013000E+06
   01 -0.2407143E+06  0.5658942E+01 -0.4243843E-01 -0.9913808E-02 -0.1727972E-01 -0.9094518E-05 -0.1138404E-04  0.1013000E+06
   01 -0.2404062E+06  0.5659680E+01 -0.4168178E-01  0.1182222E-03 -0.1654213E-01 -0.9270556E-05 -0.1160372E-04  0.1013000E+06
   01 -0.2400981E+06  0.5660437E+01 -0.4074541E-01  0.9749956E-02 -0.1578544E-01 -0.9450013E-05 -0.1182765E-04  0.1013000E+06
   01 -0.2397900E+06  0.5661209E+01 -0.3964601E-01  0.1883914E-01 -0.1501277E-01 -0.9632957E-05 -0.1205593E-04  0.1013000E+06
   01 -0.2394819E+06  0.5661996E+01 -0.3840111E-01  0.2725448E-01 -0.1422596E-01 -0.9819455E-05 -0.1228862E-04  0.1013000E+06
   01 -0.2391738E+06  0.5662791E+01 -0.3702658E-01  0.3496855E-01 -0.1343111E-01 -0.1000958E-04 -0.1252583E-04  0.1013000E+06
   01 -0.2388657E+06  0.5663588E+01 -0.3553664E-01  0.4196208E-01 -0.1263413E-01 -0.1020339E-04 -0.1276763E-04  0.1013000E+06
   01 -0.2385576E+06  0.5664382E+01 -0.3394502E-01  0.4824228E-01 -0.1183999E-01 -0.1040098E-04 -0.1301412E-04  0.1013000E+06
   01 -0.2382495E+06  0.5665169E+01 -0.3227284E-01  0.5382759E-01 -0.1105325E-01 -0.1060240E-04 -0.1326539E-04  0.1013000E+06
   01 -0.2379414E+06  0.5665944E+01 -0.3055146E-01  0.5877646E-01 -0.1027797E-01 -0.1080774E-04 -0.1352153E-04  0.1013000E+06
   01 -0.2376333E+06  0.5666706E+01 -0.2878771E-01  0.6312743E-01 -0.9516214E-02 -0.1101707E-04 -0.1378263E-04  0.1013000E+06
   01 -0.2373252E+06  0.5667454E+01 -0.2699000E-01  0.6693693E-01 -0.8767764E-02 -0.1123047E-04 -0.1404880E-04  0.1013000E+06
   01 -0.2370171E+06  0.5668191E+01 -0.2516805E-01  0.7027073E-01 -0.8030627E-02 -0.1144803E-04 -0.1432013E-04  0.1013000E+06
   01 -0.2367090E+06  0.5668920E+01 -0.2333240E-01  0.7319618E-01 -0.7301935E-02 -0.1166981E-04 -0.1459673E-04  0.1013000E+06
   01 -0.2364009E+06  0.5669643E+01 -0.2150022E-01  0.7576117E-01 -0.6578671E-02 -0.1189591E-04 -0.1487869E-04  0.1013000E+06
   01 -0.2360928E+06  0.5670363E+01 -0.1968590E-01  0.7800286E-01 -0.5859100E-02 -0.1212640E-04 -0.1516612E-04  0.1013000E+06
   01 -0.2357847E+06  0.5671080E+01 -0.1790277E-01  0.7994619E-01 -0.5142318E-02 -0.1236138E-04 -0.1545912E-04  0.1013000E+06
   01 -0.2354767E+06  0.5671710E+01 -0.1618440E-01  0.8037448E-01 -0.4512307E-02 -0.1260093E-04 -0.1575782E-04  0.1013000E+06
   01 -0.2351686E+06  0.5672332E+01 -0.1455548E-01  0.8053563E-01 -0.3890374E-02 -0.1284514E-04 -0.1606231E-04  0.1013000E+06
   01 -0.2348605E+06  0.5672945E+01 -0.1300179E-01  0.8058003E-01 -0.3276767E-02 -0.1309410E-04 -0.1637271E-04  0.1013000E+06
   01 -0.2345524E+06  0.5673552E+01 -0.1152108E-01  0.8054469E-01 -0.2669730E-02 -0.1334792E-04 -0.1668914E-04  0.1013000E+06
   01 -0.2342443E+06  0.5674151E+01 -0.1011196E-01  0.8041218E-01 -0.2071185E-02 -0.1360667E-04 -0.1701171E-04  0.1013000E+06
   01 -0.2339362E+06  0.5674733E+01 -0.8770109E-02  0.8007493E-01 -0.1489237E-02 -0.1387045E-04 -0.1734054E-04  0.1013000E+06
   01 -0.2336281E+06  0.5675292E+01 -0.7491987E-02  0.7947561E-01 -0.9297410E-03 -0.1413938E-04 -0.1767576E-04  0.1013000E+06
   01 -0.2333200E+06  0.5675828E+01 -0.6276832E-02  0.7863594E-01 -0.3936789E-03 -0.1441354E-04 -0.1801750E-04  0.1013000E+06
   01 -0.2330119E+06  0.5676346E+01 -0.5126161E-02  0.7765769E-01  0.1240586E-03 -0.1469304E-04 -0.1836587E-04  0.1013000E+06
   01 -0.2327038E+06  0.5676845E+01 -0.4041411E-02  0.7654031E-01  0.6231879E-03 -0.1497798E-04 -0.1872100E-04  0.1013000E+06
   01 -0.2323957E+06  0.5677315E+01 -0.3026533E-02  0.7515988E-01  0.1093472E-02 -0.1526848E-04 -0.1908304E-04  0.1013000E+06
   01 -0.2320876E+06  0.5677764E+01 -0.2085445E-02  0.7365002E-01  0.1542336E-02 -0.1556463E-04 -0.1945212E-04  0.1013000E+06
   01 -0.2317795E+06  0.5678203E+01 -0.1211774E-02  0.7217882E-01  0.1980938E-02 -0.1586656E-04 -0.1982836E-04  0.1013000E+06
   01 -0.2314714E+06  0.5678645E+01 -0.4073540E-03  0.7094980E-01  0.2423076E-02 -0.1617436E-04 -0.2021193E-04  0.1013000E+06
   01 -0.2311633E+06  0.5679102E+01  0.3399845E-03  0.7009417E-01  0.2879898E-02 -0.1648817E-04 -0.2060294E-04  0.1013000E+06
   01 -0.2308552E+06  0.5679576E+01  0.1047954E-02  0.6961231E-01  0.3354413E-02 -0.1680809E-04 -0.2100156E-04  0.1013000E+06
   01 -0.2305471E+06  0.5680066E+01  0.1727718E-02  0.6943089E-01  0.3844026E-02 -0.1713425E-04 -0.2140793E-04  0.1013000E+06
   01 -0.2302390E+06  0.5680571E+01  0.2386243E-02  0.6953272E-01  0.4349473E-02 -0.1746677E-04 -0.2182221E-04  0.1013000E+06
   01 -0.2299309E+06  0.5681090E+01  0.3030682E-02  0.6984048E-01  0.4867713E-02 -0.1780578E-04 -0.2224454E-04  0.1013000E+06
   01 -0.2296228E+06  0.5681618E+01  0.3667002E-02  0.7029387E-01  0.5396143E-02 -0.1815139E-04 -0.2267509E-04  0.1013000E+06
   01 -0.2293147E+06  0.5682154E+01  0.4301315E-02  0.7083479E-01  0.5931820E-02 -0.1850374E-04 -0.2311401E-04  0.1013000E+06
   01 -0.2290067E+06  0.5682694E+01  0.4938992E-02  0.7141115E-01  0.6471685E-02 -0.1886297E-04 -0.2356148E-04  0.1013000E+06
   01 -0.2286986E+06  0.5683236E+01  0.5583845E-02  0.7199575E-01  0.7013794E-02 -0.1922921E-04 -0.2401765E-04  0.1013000E+06
   01 -0.2283905E+06  0.5683779E+01  0.6239182E-02  0.7257587E-01  0.7557053E-02 -0.1960259E-04 -0.2448270E-04  0.1013000E+06
   01 -0.2280824E+06  0.5684323E+01  0.6907438E-02  0.7314970E-01  0.8101047E-02 -0.1998326E-04 -0.2495681E-04  0.1013000E+06
   01 -0.2277743E+06  0.5684877E+01  0.7592939E-02  0.7386049E-01  0.8655165E-02 -0.2037135E-04 -0.2544014E-04  0.1013000E+06
   01 -0.2274662E+06  0.5685450E+01  0.8303737E-02  0.7482911E-01  0.9228102E-02 -0.2076702E-04 -0.2593289E-04  0.1013000E+06
   01 -0.2271581E+06  0.5686030E+01  0.9045537E-02  0.7585825E-01  0.9807608E-02 -0.2117042E-04 -0.2643523E-04  0.1013000E+06
   01 -0.2268500E+06  0.5686609E+01  0.9819730E-02  0.7685508E-01  0.1038739E-01 -0.2158169E-04 -0.2694736E-04  0.1013000E+06
   01 -0.2265419E+06  0.5687184E+01  0.1062686E-01  0.7773748E-01  0.1096152E-01 -0.2200099E-04 -0.2746946E-04  0.1013000E+06
   01 -0.2262338E+06  0.5687737E+01  0.1146918E-01  0.7829197E-01  0.1151514E-01 -0.2242848E-04 -0.2800174E-04  0.1013000E+06
   01 -0.2259257E+06  0.5688268E+01  0.1233922E-01  0.7852185E-01  0.1204621E-01 -0.2286432E-04 -0.2854438E-04  0.1013000E+06
   01 -0.2256176E+06  0.5688776E+01  0.1322982E-01  0.7844802E-01  0.1255386E-01 -0.2330867E-04 -0.2909760E-04  0.1013000E+06
   01 -0.2253095E+06  0.5689259E+01  0.1413477E-01  0.7809102E-01  0.1303738E-01 -0.2376171E-04 -0.2966161E-04  0.1013000E+06
   01 -0.2250014E+06  0.5689718E+01  0.1504829E-01  0.7746996E-01  0.1349615E-01 -0.2422360E-04 -0.3023660E-04  0.1013000E+06
   01 -0.2246933E+06  0.5690152E+01  0.1596511E-01  0.7660208E-01  0.1392954E-01 -0.2469451E-04 -0.3082281E-04  0.1013000E+06
   01 -0.2243852E+06  0.5690559E+01  0.1688243E-01  0.7550251E-01  0.1433675E-01 -0.2517463E-04 -0.3142045E-04  0.1013000E+06
   01 -0.2240771E+06  0.5690939E+01  0.1779689E-01  0.7418024E-01  0.1471698E-01 -0.2566413E-04 -0.3202974E-04  0.1013000E+06
   01 -0.2237690E+06  0.5691291E+01  0.1870449E-01  0.7263448E-01  0.1506885E-01 -0.2616320E-04 -0.3265092E-04  0.1013000E+06
   01 -0.2234609E+06  0.5691614E+01  0.1959940E-01  0.7088602E-01  0.1539223E-01 -0.2667203E-04 -0.3328422E-04  0.1013000E+06
   01 -0.2231528E+06  0.5691908E+01  0.2047481E-01  0.6894305E-01  0.1568647E-01 -0.2719081E-04 -0.3392987E-04  0.1013000E+06
   01 -0.2228447E+06  0.5692173E+01  0.2132424E-01  0.6680558E-01  0.1595050E-01 -0.2771973E-04 -0.3458812E-04  0.1013000E+06
   01 -0.2225367E+06  0.5692405E+01  0.2214191E-01  0.6447621E-01  0.1618337E-01 -0.2825901E-04 -0.3525921E-04  0.1013000E+06
   01 -0.2222286E+06  0.5692608E+01  0.2290732E-01  0.6196283E-01  0.1638595E-01 -0.2880883E-04 -0.3594341E-04  0.1013000E+06
   01 -0.2219205E+06  0.5692781E+01  0.2360889E-01  0.5927508E-01  0.1655850E-01 -0.2936941E-04 -0.3664096E-04  0.1013000E+06
   01 -0.2216124E+06  0.5692923E+01  0.2424450E-01  0.5642236E-01  0.1670056E-01 -0.2994096E-04 -0.3735213E-04  0.1013000E+06
   01 -0.2213043E+06  0.5693034E+01  0.2481450E-01  0.5341670E-01  0.1681205E-01 -0.3052370E-04 -0.3807719E-04  0.1013000E+06
   01 -0.2209962E+06  0.5693129E+01  0.2532075E-01  0.5047754E-01  0.1690695E-01 -0.3111784E-04 -0.3881641E-04  0.1013000E+06
   01 -0.2206881E+06  0.5693209E+01  0.2576691E-01  0.4761959E-01  0.1698711E-01 -0.3172362E-04 -0.3957007E-04  0.1013000E+06
   01 -0.2203800E+06  0.5693273E+01  0.2615419E-01  0.4480532E-01  0.1705066E-01 -0.3234125E-04 -0.4033845E-04  0.1013000E+06
   01 -0.2200719E+06  0.5693321E+01  0.2648636E-01  0.4204119E-01  0.1709865E-01 -0.3297099E-04 -0.4112185E-04  0.1013000E+06
   01 -0.2197638E+06  0.5693354E+01  0.2676717E-01  0.3932995E-01  0.1713181E-01 -0.3361305E-04 -0.4192055E-04  0.1013000E+06
   01 -0.2194557E+06  0.5693370E+01  0.2702570E-01  0.3667624E-01  0.1714808E-01 -0.3462933E-04 -0.4319225E-04  0.1013000E+06
   01 -0.2191476E+06  0.5693369E+01  0.2726916E-01  0.3408771E-01  0.1714735E-01 -0.3610070E-04 -0.4503947E-04  0.1013000E+06
   01 -0.2188395E+06  0.5693353E+01  0.2750040E-01  0.3154991E-01  0.1713094E-01 -0.3762991E-04 -0.4695987E-04  0.1013000E+06
   01 -0.2185314E+06  0.5693321E+01  0.2772207E-01  0.2906419E-01  0.1709929E-01 -0.3921906E-04 -0.4895612E-04  0.1013000E+06
   01 -0.2182233E+06  0.5693253E+01  0.2793118E-01  0.2631611E-01  0.1703118E-01 -0.4087034E-04 -0.5103103E-04  0.1013000E+06
   01 -0.2179152E+06  0.5693143E+01  0.2813678E-01  0.2323605E-01  0.1692093E-01 -0.4258599E-04 -0.5318747E-04  0.1013000E+06
   01 -0.2176071E+06  0.5692993E+01  0.2833160E-01  0.1988718E-01  0.1677107E-01 -0.4436836E-04 -0.5542842E-04  0.1013000E+06
   01 -0.2172990E+06  0.5692806E+01  0.2850925E-01  0.1632366E-01  0.1658376E-01 -0.4621984E-04 -0.5775697E-04  0.1013000E+06
   01 -0.2169909E+06  0.5692585E+01  0.2866316E-01  0.1261818E-01  0.1636279E-01 -0.4814294E-04 -0.6017631E-04  0.1013000E+06
   01 -0.2166828E+06  0.5692336E+01  0.2878816E-01  0.8859284E-02  0.1611357E-01 -0.5014024E-04 -0.6268972E-04  0.1013000E+06
   01 -0.2163748E+06  0.5692063E+01  0.2887177E-01  0.5128257E-02  0.1584068E-01 -0.5221438E-04 -0.6530063E-04  0.1013000E+06
   01 -0.2160667E+06  0.5691770E+01  0.2890396E-01  0.1493086E-02  0.1554832E-01 -0.5436814E-04 -0.6801256E-04  0.1013000E+06
   01 -0.2157586E+06  0.5691463E+01  0.2888565E-01 -0.1989080E-02  0.1524131E-01 -0.5660435E-04 -0.7082914E-04  0.1013000E+06
   01 -0.2154505E+06  0.5691145E+01  0.2881859E-01 -0.5291338E-02  0.1492279E-01 -0.5892595E-04 -0.7375416E-04  0.1013000E+06
   01 -0.2151424E+06  0.5690817E+01  0.2870588E-01 -0.8402647E-02  0.1459490E-01 -0.6133598E-04 -0.7679150E-04  0.1013000E+06
   01 -0.2148343E+06  0.5690482E+01  0.2854911E-01 -0.1139296E-01  0.1425992E-01 -0.6383758E-04 -0.7994519E-04  0.1013000E+06
   01 -0.2145262E+06  0.5690138E+01  0.2834955E-01 -0.1429708E-01  0.1391638E-01 -0.6643399E-04 -0.8321939E-04  0.1013000E+06
   01 -0.2142181E+06  0.5689783E+01  0.2810809E-01 -0.1716470E-01  0.1356125E-01 -0.6912858E-04 -0.8661840E-04  0.1013000E+06
   01 -0.2139100E+06  0.5689415E+01  0.2782404E-01 -0.2002545E-01  0.1319264E-01 -0.7192479E-04 -0.9014667E-04  0.1013000E+06
   01 -0.2136019E+06  0.5689034E+01  0.2749738E-01 -0.2286663E-01  0.1281158E-01 -0.7482621E-04 -0.9380879E-04  0.1013000E+06
   01 -0.2132938E+06  0.5688639E+01  0.2712949E-01 -0.2569976E-01  0.1241733E-01 -0.7783653E-04 -0.9760952E-04  0.1013000E+06
   01 -0.2129857E+06  0.5688229E+01  0.2672334E-01 -0.2856747E-01  0.1200700E-01 -0.8095957E-04 -0.1015537E-03  0.1013000E+06
   01 -0.2126776E+06  0.5687798E+01  0.2628271E-01 -0.3152222E-01  0.1157601E-01 -0.8419927E-04 -0.1056466E-03  0.1013000E+06
   01 -0.2123695E+06  0.5687312E+01  0.2581928E-01 -0.3483467E-01  0.1109002E-01 -0.8755971E-04 -0.1098932E-03  0.1013000E+06
   01 -0.2120614E+06  0.5686790E+01  0.2532022E-01 -0.3827370E-01  0.1056768E-01 -0.9104509E-04 -0.1142990E-03  0.1013000E+06
   01 -0.2117533E+06  0.5686260E+01  0.2478069E-01 -0.4144905E-01  0.1003791E-01 -0.9465975E-04 -0.1188697E-03  0.1013000E+06
   01 -0.2114452E+06  0.5685730E+01  0.2420409E-01 -0.4427404E-01  0.9508401E-02 -0.9840818E-04 -0.1236109E-03  0.1013000E+06
   01 -0.2111371E+06  0.5685203E+01  0.2359544E-01 -0.4675855E-01  0.8980592E-02 -0.1022950E-03 -0.1285288E-03  0.1013000E+06
   01 -0.2108290E+06  0.5684678E+01  0.2296009E-01 -0.4891492E-01  0.8455716E-02 -0.1063250E-03 -0.1336293E-03  0.1013000E+06
   01 -0.2105209E+06  0.5684157E+01  0.2230353E-01 -0.5075836E-01  0.7934750E-02 -0.1105032E-03 -0.1389189E-03  0.1013000E+06
   01 -0.2102128E+06  0.5683641E+01  0.2163066E-01 -0.5230510E-01  0.7418521E-02 -0.1148346E-03 -0.1444042E-03  0.1013000E+06
   01 -0.2099048E+06  0.5683130E+01  0.2094622E-01 -0.5357236E-01  0.6907652E-02 -0.1193244E-03 -0.1500919E-03  0.1013000E+06
   01 -0.2095967E+06  0.5682625E+01  0.2025465E-01 -0.5457808E-01  0.6402583E-02 -0.1238701E-03 -0.1558531E-03  0.1013000E+06
   01 -0.2092886E+06  0.5682126E+01  0.1955946E-01 -0.5534190E-01  0.5903492E-02 -0.1270991E-03 -0.1599591E-03  0.1013000E+06
   01 -0.2089805E+06  0.5681632E+01  0.1886391E-01 -0.5588369E-01  0.5410443E-02 -0.1304121E-03 -0.1641732E-03  0.1013000E+06
   01 -0.2086724E+06  0.5681175E+01  0.1817913E-01 -0.5579535E-01  0.4952644E-02 -0.1338114E-03 -0.1684984E-03  0.1013000E+06
   01 -0.2083643E+06  0.5680734E+01  0.1750524E-01 -0.5549287E-01  0.4511702E-02 -0.1372993E-03 -0.1729375E-03  0.1013000E+06
   01 -0.2080562E+06  0.5680295E+01  0.1683952E-01 -0.5521341E-01  0.4073379E-02 -0.1408780E-03 -0.1774934E-03  0.1013000E+06
   01 -0.2077481E+06  0.5679857E+01  0.1618088E-01 -0.5498802E-01  0.3635437E-02 -0.1445498E-03 -0.1821694E-03  0.1013000E+06
   01 -0.2074400E+06  0.5679420E+01  0.1552652E-01 -0.5481697E-01  0.3197566E-02 -0.1483173E-03 -0.1869685E-03  0.1013000E+06
   01 -0.2071319E+06  0.5678980E+01  0.1487296E-01 -0.5472549E-01  0.2757751E-02 -0.1521829E-03 -0.1918941E-03  0.1013000E+06
   01 -0.2068238E+06  0.5678546E+01  0.1421859E-01 -0.5458751E-01  0.2324156E-02 -0.1561491E-03 -0.1969493E-03  0.1013000E+06
   01 -0.2065157E+06  0.5678124E+01  0.1356458E-01 -0.5433139E-01  0.1902002E-02 -0.1602187E-03 -0.2021377E-03  0.1013000E+06
   01 -0.2062076E+06  0.5677714E+01  0.1291070E-01 -0.5396243E-01  0.1491913E-02 -0.1643941E-03 -0.2074628E-03  0.1013000E+06
