# gauge_id= 2 location=( -0.8995826667E+02  0.2926460167E+02 ) num_var=  7
# Stationary gauge
# level, time, q[  1  2  3], eta, aux[  5  6  7]
# file format ascii, time series follow in this file
   01 -0.8242214E+05  0.9628106E+00 -0.2213883E-01 -0.8319279E-01 -0.8613073E-02 -0.3198153E+01 -0.2292427E+01  0.1010206E+06
   01 -0.8234564E+05  0.9608358E+00 -0.2232819E-01 -0.9595330E-01 -0.1058781E-01 -0.3214146E+01 -0.2303344E+01  0.1010194E+06
   01 -0.8226914E+05  0.9588667E+00 -0.2248250E-01 -0.1070325E+00 -0.1255694E-01 -0.3230139E+01 -0.2314261E+01  0.1010182E+06
   01 -0.8219264E+05  0.9569076E+00 -0.2260628E-01 -0.1165106E+00 -0.1451608E-01 -0.3246131E+01 -0.2325178E+01  0.1010169E+06
   01 -0.8211615E+05  0.9549630E+00 -0.2270443E-01 -0.1244929E+00 -0.1646067E-01 -0.3262124E+01 -0.2336095E+01  0.1010157E+06
   01 -0.8203965E+05  0.9530366E+00 -0.2278187E-01 -0.1311120E+00 -0.1838709E-01 -0.3278117E+01 -0.2347012E+01  0.1010145E+06
   01 -0.8196315E+05  0.9511392E+00 -0.2284372E-01 -0.1364408E+00 -0.2028444E-01 -0.3294110E+01 -0.2357929E+01  0.1010132E+06
   01 -0.8188666E+05  0.9492904E+00 -0.2289543E-01 -0.1404812E+00 -0.2213323E-01 -0.3310102E+01 -0.2368846E+01  0.1010120E+06
   01 -0.8181016E+05  0.9475063E+00 -0.2294220E-01 -0.1432801E+00 -0.2391735E-01 -0.3326095E+01 -0.2379763E+01  0.1010108E+06
   01 -0.8173366E+05  0.9458003E+00 -0.2298882E-01 -0.1449102E+00 -0.2562337E-01 -0.3342088E+01 -0.2390680E+01  0.1010095E+06
   01 -0.8165716E+05  0.9441832E+00 -0.2303956E-01 -0.1454625E+00 -0.2724044E-01 -0.3358081E+01 -0.2401597E+01  0.1010083E+06
   01 -0.8158067E+05  0.9426637E+00 -0.2309813E-01 -0.1450352E+00 -0.2875992E-01 -0.3374074E+01 -0.2412514E+01  0.1010071E+06
   01 -0.8150417E+05  0.9412480E+00 -0.2316771E-01 -0.1437352E+00 -0.3017563E-01 -0.3390066E+01 -0.2423432E+01  0.1010058E+06
   01 -0.8142767E+05  0.9399398E+00 -0.2325092E-01 -0.1416726E+00 -0.3148384E-01 -0.3406059E+01 -0.2434349E+01  0.1010046E+06
   01 -0.8135118E+05  0.9387444E+00 -0.2335011E-01 -0.1389221E+00 -0.3267926E-01 -0.3422052E+01 -0.2445266E+01  0.1010033E+06
   01 -0.8127468E+05  0.9376637E+00 -0.2346720E-01 -0.1355734E+00 -0.3375999E-01 -0.3438045E+01 -0.2456183E+01  0.1010021E+06
   01 -0.8119818E+05  0.9366964E+00 -0.2360361E-01 -0.1317226E+00 -0.3472723E-01 -0.3454038E+01 -0.2467100E+01  0.1010009E+06
   01 -0.8112169E+05  0.9358381E+00 -0.2376033E-01 -0.1274748E+00 -0.3558549E-01 -0.3470030E+01 -0.2478017E+01  0.1009996E+06
   01 -0.8104519E+05  0.9350824E+00 -0.2393791E-01 -0.1229337E+00 -0.3634127E-01 -0.3486023E+01 -0.2488934E+01  0.1009984E+06
   01 -0.8096869E+05  0.9344222E+00 -0.2413660E-01 -0.1181875E+00 -0.3700147E-01 -0.3502016E+01 -0.2499851E+01  0.1009972E+06
   01 -0.8089219E+05  0.9338538E+00 -0.2435664E-01 -0.1132803E+00 -0.3756980E-01 -0.3518009E+01 -0.2510768E+01  0.1009959E+06
   01 -0.8081570E+05  0.9333743E+00 -0.2459825E-01 -0.1082415E+00 -0.3804932E-01 -0.3534001E+01 -0.2521685E+01  0.1009947E+06
   01 -0.8073920E+05  0.9329808E+00 -0.2486164E-01 -0.1030923E+00 -0.3844279E-01 -0.3549994E+01 -0.2532602E+01  0.1009935E+06
   01 -0.8066270E+05  0.9326565E+00 -0.2514604E-01 -0.9798006E-01 -0.3876714E-01 -0.3565987E+01 -0.2543519E+01  0.1009922E+06
   01 -0.8058621E+05  0.9323512E+00 -0.2544773E-01 -0.9334203E-01 -0.3907243E-01 -0.3581980E+01 -0.2554436E+01  0.1009910E+06
   01 -0.8050971E+05  0.9320634E+00 -0.2576471E-01 -0.8911606E-01 -0.3936021E-01 -0.3597972E+01 -0.2565353E+01  0.1009898E+06
   01 -0.8043321E+05  0.9317919E+00 -0.2609527E-01 -0.8524878E-01 -0.3963174E-01 -0.3613965E+01 -0.2576270E+01  0.1009885E+06
   01 -0.8035671E+05  0.9315356E+00 -0.2643810E-01 -0.8169520E-01 -0.3988809E-01 -0.3629958E+01 -0.2587187E+01  0.1009873E+06
   01 -0.8028022E+05  0.9312935E+00 -0.2679203E-01 -0.7841720E-01 -0.4013017E-01 -0.3645951E+01 -0.2598104E+01  0.1009861E+06
   01 -0.8020372E+05  0.9310648E+00 -0.2715594E-01 -0.7538219E-01 -0.4035880E-01 -0.3661944E+01 -0.2609021E+01  0.1009848E+06
   01 -0.8012722E+05  0.9308490E+00 -0.2752891E-01 -0.7256228E-01 -0.4057468E-01 -0.3677936E+01 -0.2619939E+01  0.1009836E+06
   01 -0.8005073E+05  0.9306452E+00 -0.2791010E-01 -0.6993351E-01 -0.4077844E-01 -0.3693929E+01 -0.2630856E+01  0.1009824E+06
   01 -0.7997423E+05  0.9304531E+00 -0.2829877E-01 -0.6747444E-01 -0.4097053E-01 -0.3709922E+01 -0.2641773E+01  0.1009811E+06
   01 -0.7989773E+05  0.9302723E+00 -0.2869424E-01 -0.6516642E-01 -0.4115138E-01 -0.3725915E+01 -0.2652690E+01  0.1009799E+06
   01 -0.7982124E+05  0.9301023E+00 -0.2909593E-01 -0.6299341E-01 -0.4132138E-01 -0.3741907E+01 -0.2663607E+01  0.1009786E+06
   01 -0.7974474E+05  0.9299427E+00 -0.2950330E-01 -0.6094159E-01 -0.4148091E-01 -0.3757900E+01 -0.2674524E+01  0.1009774E+06
   01 -0.7966824E+05  0.9297959E+00 -0.2991568E-01 -0.5903329E-01 -0.4162776E-01 -0.3773893E+01 -0.2685441E+01  0.1009762E+06
   01 -0.7959174E+05  0.9296639E+00 -0.3033231E-01 -0.5729079E-01 -0.4175974E-01 -0.3789886E+01 -0.2696358E+01  0.1009749E+06
   01 -0.7951525E+05  0.9296462E+00 -0.3075980E-01 -0.5473499E-01 -0.4177748E-01 -0.3805878E+01 -0.2707275E+01  0.1009737E+06
   01 -0.7943875E+05  0.9297906E+00 -0.3120607E-01 -0.5095326E-01 -0.4163307E-01 -0.3821871E+01 -0.2718192E+01  0.1009725E+06
   01 -0.7936225E+05  0.9300950E+00 -0.3167607E-01 -0.4616701E-01 -0.4132869E-01 -0.3837864E+01 -0.2729109E+01  0.1009712E+06
   01 -0.7928576E+05  0.9305408E+00 -0.3217314E-01 -0.4034556E-01 -0.4088289E-01 -0.3853857E+01 -0.2740026E+01  0.1009700E+06
   01 -0.7920926E+05  0.9311215E+00 -0.3269771E-01 -0.3359033E-01 -0.4030211E-01 -0.3869850E+01 -0.2750943E+01  0.1009688E+06
   01 -0.7913276E+05  0.9318318E+00 -0.3324550E-01 -0.2597442E-01 -0.3959182E-01 -0.3885842E+01 -0.2761860E+01  0.1009675E+06
   01 -0.7905627E+05  0.9326685E+00 -0.3380460E-01 -0.1753495E-01 -0.3875516E-01 -0.3901835E+01 -0.2772777E+01  0.1009663E+06
   01 -0.7897977E+05  0.9336279E+00 -0.3435129E-01 -0.8313187E-02 -0.3779572E-01 -0.3917828E+01 -0.2783694E+01  0.1009651E+06
   01 -0.7890327E+05  0.9347057E+00 -0.3484811E-01  0.1627112E-02 -0.3671793E-01 -0.3933821E+01 -0.2794611E+01  0.1009638E+06
   01 -0.7882677E+05  0.9359014E+00 -0.3525084E-01  0.1211935E-01 -0.3552223E-01 -0.3949813E+01 -0.2805528E+01  0.1009626E+06
   01 -0.7875028E+05  0.9372107E+00 -0.3552101E-01  0.2300430E-01 -0.3421295E-01 -0.3965806E+01 -0.2816445E+01  0.1009614E+06
   01 -0.7867378E+05  0.9386276E+00 -0.3563353E-01  0.3411655E-01 -0.3279602E-01 -0.3981799E+01 -0.2827362E+01  0.1009601E+06
   01 -0.7859728E+05  0.9401459E+00 -0.3557712E-01  0.4528488E-01 -0.3127772E-01 -0.3997792E+01 -0.2838279E+01  0.1009589E+06
   01 -0.7852079E+05  0.9417588E+00 -0.3535178E-01  0.5634250E-01 -0.2966486E-01 -0.4013784E+01 -0.2849197E+01  0.1009576E+06
   01 -0.7844429E+05  0.9434595E+00 -0.3496601E-01  0.6714102E-01 -0.2796412E-01 -0.4029777E+01 -0.2860114E+01  0.1009564E+06
   01 -0.7836779E+05  0.9453736E+00 -0.3441465E-01  0.7881404E-01 -0.2605008E-01 -0.4045770E+01 -0.2871031E+01  0.1009552E+06
   01 -0.7829130E+05  0.9474786E+00 -0.3370032E-01  0.9094222E-01 -0.2394507E-01 -0.4061763E+01 -0.2881948E+01  0.1009539E+06
   01 -0.7821480E+05  0.9497530E+00 -0.3283564E-01  0.1031543E+00 -0.2167065E-01 -0.4077755E+01 -0.2892865E+01  0.1009527E+06
   01 -0.7813830E+05  0.9521775E+00 -0.3184054E-01  0.1151630E+00 -0.1924617E-01 -0.4093748E+01 -0.2903782E+01  0.1009515E+06
   01 -0.7806180E+05  0.9546777E+00 -0.3074694E-01  0.1262457E+00 -0.1674597E-01 -0.4109741E+01 -0.2914699E+01  0.1009502E+06
   01 -0.7798531E+05  0.9571693E+00 -0.2959709E-01  0.1356725E+00 -0.1425432E-01 -0.4125734E+01 -0.2925616E+01  0.1009490E+06
   01 -0.7790881E+05  0.9596503E+00 -0.2842823E-01  0.1435967E+00 -0.1177338E-01 -0.4141727E+01 -0.2936533E+01  0.1009478E+06
   01 -0.7783231E+05  0.9621186E+00 -0.2727034E-01  0.1501790E+00 -0.9305019E-02 -0.4157719E+01 -0.2947450E+01  0.1009465E+06
   01 -0.7775582E+05  0.9645728E+00 -0.2614656E-01  0.1555782E+00 -0.6850871E-02 -0.4173712E+01 -0.2958367E+01  0.1009453E+06
   01 -0.7767932E+05  0.9670113E+00 -0.2507404E-01  0.1599448E+00 -0.4412368E-02 -0.4189705E+01 -0.2969284E+01  0.1009441E+06
   01 -0.7760282E+05  0.9694314E+00 -0.2406451E-01  0.1634342E+00 -0.1992197E-02 -0.4205698E+01 -0.2980201E+01  0.1009428E+06
   01 -0.7752633E+05  0.9718302E+00 -0.2312530E-01  0.1661904E+00  0.4065695E-03 -0.4221690E+01 -0.2991118E+01  0.1009416E+06
   01 -0.7744983E+05  0.9742061E+00 -0.2226055E-01  0.1683217E+00  0.2782460E-02 -0.4237683E+01 -0.3002035E+01  0.1009404E+06
   01 -0.7737333E+05  0.9765568E+00 -0.2147210E-01  0.1699120E+00  0.5133151E-02 -0.4253676E+01 -0.3012952E+01  0.1009391E+06
   01 -0.7729683E+05  0.9788755E+00 -0.2076044E-01  0.1709919E+00  0.7451845E-02 -0.4269669E+01 -0.3023869E+01  0.1009379E+06
   01 -0.7722034E+05  0.9811561E+00 -0.2012511E-01  0.1715935E+00  0.9732493E-02 -0.4285661E+01 -0.3034786E+01  0.1009367E+06
   01 -0.7714384E+05  0.9833935E+00 -0.1956493E-01  0.1717502E+00  0.1196984E-01 -0.4301654E+01 -0.3045703E+01  0.1009354E+06
   01 -0.7706734E+05  0.9855831E+00 -0.1907810E-01  0.1714965E+00  0.1415949E-01 -0.4317647E+01 -0.3056620E+01  0.1009342E+06
   01 -0.7699085E+05  0.9877216E+00 -0.1866241E-01  0.1708679E+00  0.1629791E-01 -0.4333640E+01 -0.3067538E+01  0.1009329E+06
   01 -0.7691435E+05  0.9898060E+00 -0.1831532E-01  0.1698995E+00  0.1838235E-01 -0.4349633E+01 -0.3078455E+01  0.1009317E+06
   01 -0.7683785E+05  0.9918345E+00 -0.1803408E-01  0.1686262E+00  0.2041081E-01 -0.4365625E+01 -0.3089372E+01  0.1009305E+06
   01 -0.7676136E+05  0.9938053E+00 -0.1781587E-01  0.1670796E+00  0.2238167E-01 -0.4381618E+01 -0.3100289E+01  0.1009292E+06
   01 -0.7668486E+05  0.9957146E+00 -0.1765803E-01  0.1652645E+00  0.2429098E-01 -0.4397611E+01 -0.3111206E+01  0.1009280E+06
   01 -0.7660836E+05  0.9975606E+00 -0.1755803E-01  0.1632035E+00  0.2613699E-01 -0.4413604E+01 -0.3122123E+01  0.1009268E+06
   01 -0.7653186E+05  0.9993429E+00 -0.1751334E-01  0.1609251E+00  0.2791929E-01 -0.4429596E+01 -0.3133040E+01  0.1009255E+06
   01 -0.7645537E+05  0.1001062E+01 -0.1752144E-01  0.1584622E+00  0.2963859E-01 -0.4445589E+01 -0.3143957E+01  0.1009243E+06
   01 -0.7637887E+05  0.1002722E+01 -0.1757970E-01  0.1558632E+00  0.3129794E-01 -0.4461582E+01 -0.3154874E+01  0.1009231E+06
   01 -0.7630237E+05  0.1004324E+01 -0.1768540E-01  0.1531663E+00  0.3290025E-01 -0.4477575E+01 -0.3165791E+01  0.1009218E+06
   01 -0.7622588E+05  0.1005872E+01 -0.1783591E-01  0.1503989E+00  0.3444798E-01 -0.4493567E+01 -0.3176708E+01  0.1009206E+06
   01 -0.7614938E+05  0.1007367E+01 -0.1802867E-01  0.1475848E+00  0.3594359E-01 -0.4509560E+01 -0.3187625E+01  0.1009194E+06
   01 -0.7607288E+05  0.1008813E+01 -0.1826124E-01  0.1447443E+00  0.3738951E-01 -0.4525553E+01 -0.3198542E+01  0.1009181E+06
   01 -0.7599639E+05  0.1010212E+01 -0.1853131E-01  0.1418935E+00  0.3878806E-01 -0.4541546E+01 -0.3209459E+01  0.1009169E+06
   01 -0.7591989E+05  0.1011565E+01 -0.1883671E-01  0.1390454E+00  0.4014144E-01 -0.4557539E+01 -0.3220376E+01  0.1009157E+06
   01 -0.7584339E+05  0.1012875E+01 -0.1917540E-01  0.1362098E+00  0.4145169E-01 -0.4573531E+01 -0.3231293E+01  0.1009144E+06
   01 -0.7576689E+05  0.1014144E+01 -0.1954554E-01  0.1333915E+00  0.4272052E-01 -0.4589524E+01 -0.3242210E+01  0.1009132E+06
   01 -0.7569040E+05  0.1015373E+01 -0.1994542E-01  0.1305947E+00  0.4394950E-01 -0.4605517E+01 -0.3253127E+01  0.1009120E+06
   01 -0.7561390E+05  0.1016564E+01 -0.2037351E-01  0.1278236E+00  0.4514022E-01 -0.4621510E+01 -0.3264044E+01  0.1009107E+06
   01 -0.7553740E+05  0.1017718E+01 -0.2082839E-01  0.1250815E+00  0.4629422E-01 -0.4637502E+01 -0.3274961E+01  0.1009095E+06
   01 -0.7546091E+05  0.1018837E+01 -0.2130878E-01  0.1223703E+00  0.4741290E-01 -0.4653495E+01 -0.3285879E+01  0.1009082E+06
   01 -0.7538441E+05  0.1019921E+01 -0.2181351E-01  0.1196902E+00  0.4849746E-01 -0.4669488E+01 -0.3296796E+01  0.1009070E+06
   01 -0.7530791E+05  0.1020973E+01 -0.2234157E-01  0.1170404E+00  0.4954895E-01 -0.4685481E+01 -0.3307713E+01  0.1009058E+06
   01 -0.7523142E+05  0.1021994E+01 -0.2289181E-01  0.1144404E+00  0.5057059E-01 -0.4701473E+01 -0.3318630E+01  0.1009045E+06
   01 -0.7515492E+05  0.1022989E+01 -0.2346299E-01  0.1119066E+00  0.5156546E-01 -0.4717466E+01 -0.3329547E+01  0.1009033E+06
   01 -0.7507842E+05  0.1023958E+01 -0.2405396E-01  0.1094337E+00  0.5253443E-01 -0.4733459E+01 -0.3340464E+01  0.1009021E+06
   01 -0.7500192E+05  0.1024902E+01 -0.2466370E-01  0.1070177E+00  0.5347848E-01 -0.4749452E+01 -0.3351381E+01  0.1009008E+06
   01 -0.7492543E+05  0.1025822E+01 -0.2529128E-01  0.1046563E+00  0.5439861E-01 -0.4765444E+01 -0.3362298E+01  0.1008996E+06
   01 -0.7484893E+05  0.1026720E+01 -0.2593586E-01  0.1023480E+00  0.5529587E-01 -0.4781437E+01 -0.3373215E+01  0.1008984E+06
   01 -0.7477243E+05  0.1027595E+01 -0.2659664E-01  0.1000914E+00  0.5617128E-01 -0.4797430E+01 -0.3384132E+01  0.1008971E+06
   01 -0.7469594E+05  0.1028449E+01 -0.2727290E-01  0.9788371E-01  0.5702573E-01 -0.4813423E+01 -0.3395049E+01  0.1008959E+06
   01 -0.7461944E+05  0.1029284E+01 -0.2796394E-01  0.9572428E-01  0.5786014E-01 -0.4829415E+01 -0.3405966E+01  0.1008947E+06
   01 -0.7454294E+05  0.1030099E+01 -0.2866909E-01  0.9361440E-01  0.5867561E-01 -0.4845408E+01 -0.3416883E+01  0.1008934E+06
   01 -0.7446645E+05  0.1030897E+01 -0.2938765E-01  0.9155321E-01  0.5947301E-01 -0.4861401E+01 -0.3427800E+01  0.1008922E+06
   01 -0.7438995E+05  0.1031676E+01 -0.3011912E-01  0.8953064E-01  0.6025222E-01 -0.4877394E+01 -0.3438717E+01  0.1008910E+06
   01 -0.7431345E+05  0.1032437E+01 -0.3086310E-01  0.8753798E-01  0.6101314E-01 -0.4893387E+01 -0.3449634E+01  0.1008897E+06
   01 -0.7423695E+05  0.1033179E+01 -0.3161929E-01  0.8556768E-01  0.6175564E-01 -0.4909379E+01 -0.3460551E+01  0.1008885E+06
   01 -0.7416046E+05  0.1033903E+01 -0.3238751E-01  0.8361330E-01  0.6247965E-01 -0.4925372E+01 -0.3471468E+01  0.1008872E+06
   01 -0.7408396E+05  0.1034609E+01 -0.3316761E-01  0.8166934E-01  0.6318509E-01 -0.4941365E+01 -0.3482385E+01  0.1008860E+06
   01 -0.7400746E+05  0.1035296E+01 -0.3395955E-01  0.7973114E-01  0.6387190E-01 -0.4957358E+01 -0.3493302E+01  0.1008848E+06
   01 -0.7393097E+05  0.1035964E+01 -0.3476328E-01  0.7779472E-01  0.6454006E-01 -0.4973350E+01 -0.3504219E+01  0.1008835E+06
   01 -0.7385447E+05  0.1036612E+01 -0.3557890E-01  0.7585018E-01  0.6518885E-01 -0.4989343E+01 -0.3515136E+01  0.1008823E+06
   01 -0.7377797E+05  0.1037241E+01 -0.3640665E-01  0.7388721E-01  0.6581745E-01 -0.5005336E+01 -0.3526053E+01  0.1008811E+06
   01 -0.7370148E+05  0.1037849E+01 -0.3724685E-01  0.7189634E-01  0.6642499E-01 -0.5021329E+01 -0.3536970E+01  0.1008798E+06
   01 -0.7362498E+05  0.1038434E+01 -0.3809996E-01  0.6986917E-01  0.6701065E-01 -0.5037321E+01 -0.3547887E+01  0.1008786E+06
   01 -0.7354848E+05  0.1038997E+01 -0.3896645E-01  0.6779910E-01  0.6757369E-01 -0.5053314E+01 -0.3558805E+01  0.1008774E+06
   01 -0.7347199E+05  0.1039537E+01 -0.3984684E-01  0.6568144E-01  0.6811353E-01 -0.5069307E+01 -0.3569722E+01  0.1008761E+06
   01 -0.7339549E+05  0.1040053E+01 -0.4074164E-01  0.6351205E-01  0.6862963E-01 -0.5085300E+01 -0.3580639E+01  0.1008749E+06
